Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
153080620724,Donald J. Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",≤100
46053668697,ACLU of Northern California,ACLU of Northern California,≤100
1290536624348001,Informed Immigrant,FWD.us Education Fund,≤100
101297468108636,Michael Harry Minton for Judge,Citizens for Minton,≤100
724263814668980,美国移民律师 Gary J. Kim,Law Offices of Gary J. Kim,≤100
121722247664,Planned Parenthood Keystone,These ads ran without a disclaimer,≤100
245939272100347,Act Locally Waco,Sharron Ashley Thornton,≤100
630841967406196,StepChange Clothing,Joseph Harry Wagner,≤100
1181105015356858,Ron Wright,Ron Wright for Congress,≤100
151224311736267,PSEG Long Island,PSEG Long Island,≤100
277005566267077,Blueland,Blueland,≤100
801168856602067,Shadyside Church of Christ,Richard Joseph Zumpano,≤100
281592708607677,Lafayette Parish Republican  RPEC  District 1  Denice Comeaux Skinner,Denice C Skinner,≤100
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,≤100
949106395170846,"Kevin Shutty for Mason County Commissioner, Dist.2",Kevin Sean Shutty,≤100
113330620093147,Sunny for Congress,Suneetha Chaparala,≤100
123676835699406,Adam Niemerg for State Representative for 109th District,Committee To Elect Adam Niemerg,≤100
107857334148826,Virginia Planning District 16 Census Awareness,Gregory Verne Swanson,≤100
115132053208625,Muskegon Sun,Metric Media LLC,≤100
1339263056165744,Telemundo 20 Directo Al Consumidor,These ads ran without a disclaimer,≤100
53167307346,Communist Party USA,Communist Party USA,≤100
210368456477,Vermont Natural Resources Council (VNRC),Vermont Natural Resources Council,≤100
40094923604,ACLU of Texas,ACLU of Texas,≤100
132492254050920,American AF,AAF Nation,≤100
402488163467483,Charleston FYI,Awesome News Network,≤100
245815932119105,Wilton Simpson,Jobs for Florida,≤100
287694681754849,Pennsylvania Conservative Energy Forum,Pennsylvania Conservative Energy Forum,≤100
108589300633922,Oklahoma Federation for Children,Oklahoma Federation for Children,≤100
102641321233918,Stop Maduro,Humano y Libre,≤100
795601923917961,Better Place Forests,Better Place Forests,≤100
175723919259349,Mayor Scott Singer,Scott Singer for Mayor,≤100
1387062348242626,ProgressNow Arizona,ProgressNow AZ,≤100
100498434891964,Yraida Aponte-Lipski for Freeholder,Nicholas P Jayme,≤100
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",≤100
148205145252473,Backcountry Hunters & Anglers,Backcountry Hunters & Anglers,≤100
429851780486352,Old Astoria Neighborhood Association,OLD ASTORIA NEIGHBORHOOD ASSOCIATION INC.,≤100
237224053850789,Mobile Workers Alliance,Mobile Workers Alliance,≤100
113657099992344,Sweeten Lemon Grove,Save Lemon Grove - Yes on S,≤100
595852920547745,"Law Office of Yuriy Moshes, P.C.",These ads ran without a disclaimer,≤100
39920145674,"City of Lawrence, Kansas - Municipal Government","City of Lawrence, Kansas",≤100
334948653188197,Mazzoni Karam Petorak & Valvano,Mazzoni Karam Petorak & Valvano,≤100
341135582616840,Blue Sky Creative Studio,These ads ran without a disclaimer,≤100
194215234005640,Tyler McBroom,These ads ran without a disclaimer,≤100
840998846269229,Richard Rowe for Congress,Richard Allen Rowe,≤100
11911627997,Pancreatic Cancer Action Network,"PANCREATIC CANCER ACTION NETWORK, INC.",≤100
462073343997591,Suzie Health Solutions,Matthew Alexander Mccolm,≤100
107803807306401,Michigan Census,Michigan Census 2020,≤100
76625396025,CDC,These ads ran without a disclaimer,≤100
239880129983455,California Term Limits,U.S. Term Limits Inc.,≤100
1711605449154098,Rosedale Oral History Project,Cody Patrick Mcdevitt,≤100
497433567299699,Overstreet 2020,David Overstreet 2020,≤100
405381432827374,Pierce County,Pierce County Human Services,≤100
485951371457440,Texas Gun Rights,Texas Gun Rights,≤100
351310239372,Associated Republicans of Texas,Associated Republicans of Texas,≤100
112844556967987,Re-Elect Mayor Danny Jones - South Congaree,Kelehear Dickerson Jones,≤100
109339580684861,Boy Scouts of America Abuse Claims,These ads ran without a disclaimer,≤100
165350426309,Goodwill Industries of Tulsa,"GOODWILL INDUSTRIES TULSA, INC.",≤100
431099560800970,Front Page Live,"Front Page Live, Inc.",≤100
349088905485835,Round-Up Claims,These ads ran without a disclaimer,≤100
162695894106234,Co-ops Vote,National Rural Electric Cooperative Association,≤100
103974389650244,Amenders for Federal Spending Control,Mark Albert Meier,≤100
101011374703725,Dr. William Figlesthaler,WILLIAM FIGLESTHALER FOR CONGRESS,≤100
101985014730549,"Ian and Bridget for UIUC; All for I, and I for All",Ian Katsnelson,≤100
11131463701,truth,TRUTH INITIATIVE FOUNDATION,123
1708467695859543,Veteran Transition Mission,Sonia Ivelisse Barriera Ayala,≤100
128684033879885,Alabama Optometric Association,Kristine Marie Jacobs,≤100
2363271500609808,Armitage For Congress,ARMITAGE FOR CONGRESS,≤100
106630624112608,Vote Mark Sheldon,Mark Sheldon for Panama City Beach Mayor,≤100
341858589449,Save Bristol Bay,"TROUT UNLIMITED, INC.",≤100
153588847304,UNITE HERE Local 1,UNITE HERE Local 1,≤100
502528666480497,Kiss The Ground,KISS THE GROUND,≤100
170458177029365,Delegate Heather Bagnall,Citizens For Heather Bagnall,≤100
102852527846130,Navarro4Neighbors,Neighbors for Ruben Navarro City Council District 6-2020,≤100
1632866270065962,Jewish Democratic Council of America,Jewish Democratic Council of America,≤100
108505303942541,Now Hear Me Out Podcast,Now Hear Me Out Podcast,≤100
163055010716637,G95,Peter Carlton Solle,≤100
105191560863460,Judge Emily Sutton,Citizens for Judge Emily Sutton,≤100
39897949829,Texas Watch,TEXAS WATCH,≤100
109021767293838,Making Retirement Last,Making Retirement Last,≤100
110837910261045,HABERSHAM For US For Congress,RICHARD PARNELL HABERSHAM FOR CONGRESS,≤100
156441914406813,Larry Hug For Illinois Senate Dist. 49,Friends for Larry Hug,≤100
114349990014650,"Adam Ganz for District Court Judge, Dept. 3",Adam Ganz,≤100
215968684159,AFT - American Federation of Teachers,American Federation of Teachers,≤100
1799282383731277,TwoSeventy,Alexander Jared Deutsch,≤100
103986457843247,Okay To Say No,Sensible Solutions for New Phila,≤100
383821768741044,Dr. Steve Woodsmall,Woodsmall for Congress,≤100
104707767821415,Adam Andre Elkhorn School Board,Charles Adam Andre Iii,≤100
121624801200841,"Professional Firefighters/Paramedics of Palm Beach County, Local 2928 IAFF","Professional Firefighters / Paramedics of Palm Beach Beach County, Local 2928",≤100
112735922758892,Charlie Kirk,"Premiere Marketing, Inc.",≤100
104010744313600,Vote Ben Pogue,Ben Pogue for Solicitor LLC,≤100
105175422857231,Association of American Railroads,ASSOCIATION OF AMERICAN RAILROADS,≤100
14413545701,Conservation Law Foundation,"CONSERVATION LAW FOUNDATION, INC.",≤100
336020867045939,Dr. Ravi for TUSD,RAVI P GRIVOIS-SHAH,≤100
2108414729422207,New Energy Now PA,Energy Media,≤100
11791104453,NRDC,Natural Resources Defense Council,≤100
1765928220295758,Judge Deborah Geraldine Bledsoe Ford,Deborah Geraldine Ford,≤100
109784800371914,Protect Kids: Fight Flavored E-Cigarettes,TOBACCO-FREE KIDS ACTION FUND,≤100
111663158887300,Tacoma Rescue Mission,"RESCUE MISSION, THE",≤100
1700622986725945,"Luke Orlando, Pearland Councilman",Councilman Luke Orlando,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,≤100
1722872318024029,Great Lakes Business Network,Great Lakes Business Network,≤100
1037157259782946,Colorado Way,The Story of Us,≤100
482902621746064,New Schools for Baton Rouge,New Schools for Baton Rouge,≤100
120522437962280,Hutchins Center for African & African American Research,The Hutchins Center for African & African American Research at Harvard University,≤100
120137368013775,Puget Sound Energy,"PUGET SOUND ENERGY, INC.",≤100
107858693983382,The GOP Shop,The GOP Shop,≤100
93228695778,Tea Party Patriots,Tea Party Patriots,≤100
510680265702016,Crowned Free,Crowned Free,≤100
15687409793,World Wildlife Fund,World Wildlife Fund,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
383877235817031,Keep America Great,Keep America Great,≤100
100702368196273,The Trump Store,Misty Mechelle Mercado,≤100
106469240890813,Military Support,Whats Your Injury Worth,≤100
1556323534653761,Richard Attias & Associates,Richard Attias & Associates,≤100
140978009255170,Leon County,Leon County Government,≤100
682208958556073,Rx in Reach Georgia Coalition,Rx in Reach Georgia Coalition,≤100
1932661483717991,Theresa Mah,Friends of Theresa Mah,≤100
1018914308173454,FStop Foundation,"FSTOP FOUNDATION INC, THE",≤100
104933662932387,CreativeFuture,CreativeFuture,≤100
104337644377585,Damian Sonsire for County Court Judge,Committee to Elect Damian Sonsire,≤100
199826043375900,Larry Hogan,Change Maryland Action Fund,≤100
107477257479850,GA for Mike,Mike Bloomberg 2020 Inc,≤100
1880507922255279,Question PAC,QUESTION PAC,≤100
355552734797587,TruePublic,These ads ran without a disclaimer,≤100
1548467052116987,Nichols for Idaho,Tammy  Nichols,≤100
130576050396299,Rhodesia Ransom for Supervisor,Rhodesia Ransom for Supervisor,≤100
196191740408148,Association of Oil Pipe Lines (AOPL),Association of Oil Pipe Lines,≤100
172756986111825,Capsa,"CITIZENS AGAINST PHYSICAL AND SEXUAL ABUSE, INC.",≤100
1725625867652270,Stacy Kuper for County Council,Anastasia Anthony Kuper,≤100
1654601441477283,Maggie O'Keefe,Friends of Maggie O'Keefe,≤100
101907604721693,Charles Ewell for Jackson County State's Attorney,Committee to Elect Charles Ewell,≤100
101895607980616,Newsday Headlines,PETER-GAY NIKORA LINDO,≤100
102693327778907,Advocates for Life at the University of South Carolina,Advocates for Life,≤100
102646114629176,Boomer Wright,Friends of Boomer Wright,≤100
464730144317682,Blake Sullivan for Mayor of Macon-Bibb,BLAKE SULLIVAN COMMITTEE TO ELECT FOR MAYOR,≤100
149745555082419,Pioneer Institute for Public Policy Research,"Pioneer Institute, Inc.",≤100
919078151815854,Marsy's Law for Mississippi,"Marsy’s Law for Mississippi, LLC",≤100
939178609493341,Clint Erickson Holmes County Commissioner District 5,Clint Matthew Erickson,≤100
862521063868287,Chris Wallace for Madison County Commissioner,Christopher A Wallace,≤100
640792746274736,Hollywood Village,Church of Scientology Celebrity Centre International,≤100
102198711338906,3M Claim Support,These ads ran without a disclaimer,≤100
110943747167218,Valerie Turnbow for Lovejoy ISD,Howard Bryce Greene,≤100
620882164603697,Cover Virginia,These ads ran without a disclaimer,≤100
160750304063986,Washington Housing Alliance Action Fund,Washington Housing Alliance Action Fund,≤100
1087474374640616,Vocal,"Vocal Ventures, LLC",≤100
1632583763671130,Stacey Evans,Friends of Stacey Evans,≤100
2239612502972248,Friends of Car-Free Key West,Christopher Robert Hamilton,≤100
10803722213,Common Cause,COMMON CAUSE,≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
1024984580892392,Josh Gottheimer for Congress,JOSH GOTTHEIMER FOR CONGRESS,≤100
233761700107851,The Alliance for Solar Choice,The Alliance for Solar Choice,≤100
1320005784826065,Dora Villarreal for State's Attorney,Friends of Dora Villarreal,≤100
30139072158,CARE,CARE,≤100
522652384563753,Ohio Gun Owners,Ohio Gun Owners,≤100
101324424793972,Jimmy Patelis,"Montanans for Jimmy Patelis, 6312 Gray Hawk Way, Billings MT 59106 (R)",≤100
389607674414798,Na'ah Illahee Fund,Washington State Office of Financial Management,≤100
1772204243014546,fillgood.co,Fillgood,≤100
218020061613734,UBS,These ads ran without a disclaimer,≤100
114181676608677,Canadian Valley Quail Forever Chapter,Laura Miller Mciver,≤100
333710103706307,Giffords,GIFFORDS PAC,≤100
2341701139443660,Liz Joy for New York,JOY FOR NY,≤100
101618501258318,Shandon Phan,SHANDON PHAN FOR CONGRESS,≤100
100106931449653,Suzanne LaFrance for Assembly,Suzanne LaFrance for Assembly,≤100
687071441305914,Jay Trumbull,Jay Trumbull for State Reprsentative,≤100
299411230135790,Ohio House GOP,HOUSE REPUBLICAN CAMPAIGN COMMITTEE,≤100
111387737042755,Jimmy Stewart for Recorder,Jimmy Stewart for Recorder,≤100
129914120385683,Families USA,Families USA,≤100
104858797644094,Garske for Congress,Garske for Congress,≤100
100762468163045,Vote Ms. Lorraine: School Board,Jessica Ashley S Panter,≤100
1737556389685016,Good Money,Good Money,≤100
831246867275055,Nebraska Counts,Civic Nebraska,≤100
234812877149399,Jason Miller for Florida,JOHN-RYAN DAVID KENNELLY,≤100
2011179709101228,Planned Parenthood of Illinois,Planned Parenthood of Illinois,≤100
381423518599637,"Hill and Ponton, P.A.","Hill and Ponton, P.A.",≤100
43609808159,Happy Family Organics,Happy Family Organics,≤100
23115571034,Planned Parenthood Advocates of Michigan,Planned Parenthood Advocates of Michigan,≤100
234883080791381,Vote NO On Bellbrook-Sugarcreek Schools Levy,John M Stafford,≤100
104743371010110,Yoni Pizer for State Representative,Friends of Yoni Pizer,≤100
401583820566367,Asian American Advocacy Fund,Asian American Advocacy Fund,≤100
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,≤100
617283798751494,Puentes for City Council 2020,"Puentes for City Council 2020, FPPC ID #1418757",≤100
355708951825737,Elizabeth For Texas,Elizabeth for Texas,≤100
109136650636111,Harold Hayes for State Representative,Friends of Harold M. Hayes,≤100
108217930634884,Annette Meza for Congress,Annette Valerye Meza,≤100
286597537859,Global Health Technologies Coalition,Global Health Technologies Coalition,≤100
89233207333,Orange County (FL) Democrats,Orange County Democratic Executive Committee,≤100
110115183869197,Senior Burial Benefits,Lerrell Reshawn Carr,≤100
462537231005690,Calvin Dane for Rock Island County State's Attorney,Friends of Calvin Dane,≤100
100176608210041,Panter: City Council,Jessica Ashley S Panter,≤100
105668207674409,Alliance for Infant Lifetime Care,Alliance for Infant Lifetime Care,≤100
113685523413069,Jason Richberg for Suffolk County Legislator,Derek P. Stein,≤100
106030702041,Aspen Snowmass,"ASPEN SKIING COMPANY, L.L.C.",≤100
101081624839798,R. Rex Parris for Mayor,R. Rex Parris for Mayor 2020,≤100
7483836629,Ancestry,Ancestry.com Operations Inc.,≤100
556250737721455,Plymouth County Pheasants Forever,These ads ran without a disclaimer,≤100
90022052772,Williams,"WILLIAMS COMPANIES, INC., THE",≤100
102957957964408,Don't Tax Our Tech,Don't Tax Our Tech,≤100
1075724012570584,Mo Iqbal for State Representative,Citizens for Iqbal,≤100
